Time,RadioId,TagId,TagRSSI,NodeId,Validated
2023-02-20 12:02:48,2,1955191E,-57,325f14,1
2023-02-20 12:02:48,1,1955191E,-57,325f14,1
2023-02-20 12:02:53,2,1955191E,-57,325f14,1
2023-02-20 12:02:53,1,1955191E,-57,325f14,1
2023-02-20 12:02:53,3,1955191E,-57,325f14,1
2023-02-20 12:02:53,2,4C1E2A1E,-55,325f14,1
2023-02-20 12:02:53,1,4C1E2A1E,-55,325f14,1
2023-02-20 12:02:53,3,4C1E2A1E,-55,325f14,1
2023-02-20 12:02:55,3,34664B33,-59,325f14,1
2023-02-20 12:02:55,2,34664B33,-59,325f14,1
2023-02-20 12:02:55,1,34664B33,-59,325f14,1
2023-02-20 12:02:58,2,1955191E,-57,325f14,1
2023-02-20 12:02:58,3,1955191E,-57,325f14,1
2023-02-20 12:02:58,1,1955191E,-57,325f14,1
2023-02-20 12:03:00,3,34664B33,-58,325f14,1
2023-02-20 12:03:00,2,34664B33,-58,325f14,1
2023-02-20 12:03:00,1,34664B33,-58,325f14,1
2023-02-20 12:03:03,1,1955191E,-57,325f14,1
2023-02-20 12:03:03,2,1955191E,-57,325f14,1
2023-02-20 12:03:03,3,1955191E,-57,325f14,1
2023-02-20 12:03:05,2,34664B33,-59,325f14,1
2023-02-20 12:03:05,1,34664B33,-59,325f14,1
2023-02-20 12:03:05,3,34664B33,-59,325f14,1
2023-02-20 12:03:08,3,1955191E,-57,325f14,1
2023-02-20 12:03:08,2,1955191E,-57,325f14,1
2023-02-20 12:03:08,1,1955191E,-57,325f14,1
2023-02-20 12:03:10,3,34664B33,-59,325f14,1
2023-02-20 12:03:10,2,34664B33,-59,325f14,1
2023-02-20 12:03:10,1,34664B33,-59,325f14,1
2000-01-01 00:21:27,4,1955191E,-106,,0
2023-02-20 12:03:14,2,1955191E,-57,325f14,1
2023-02-20 12:03:14,3,1955191E,-57,325f14,1
2023-02-20 12:03:14,1,1955191E,-57,325f14,1
2023-02-20 12:03:15,3,00000000,-45,325f14,0
2023-02-20 12:03:15,1,00000000,-45,325f14,0
2023-02-20 12:03:15,2,00000000,-45,325f14,0
2023-02-20 12:03:16,3,34664B33,-59,325f14,1
2023-02-20 12:03:16,2,34664B33,-59,325f14,1
2023-02-20 12:03:16,1,34664B33,-59,325f14,1
2023-02-20 12:03:19,3,1955191E,-58,325f14,1
2023-02-20 12:03:19,2,1955191E,-58,325f14,1
2023-02-20 12:03:19,1,1955191E,-58,325f14,1
2023-02-20 12:03:21,1,34664B33,-59,325f14,1
2023-02-20 12:03:21,3,34664B33,-59,325f14,1
2023-02-20 12:03:21,2,34664B33,-59,325f14,1
2023-02-20 12:03:24,2,1955191E,-57,325f14,1
2023-02-20 12:03:24,1,1955191E,-57,325f14,1
2023-02-20 12:03:24,3,1955191E,-57,325f14,1
2023-02-20 12:03:25,3,61000000,-59,325f14,0
2023-02-20 12:03:25,2,61000000,-59,325f14,0
2023-02-20 12:03:25,1,61000000,-59,325f14,0
2023-02-20 12:03:26,3,34664B33,-57,325f14,1
2023-02-20 12:03:26,2,34664B33,-57,325f14,1
2023-02-20 12:03:26,1,34664B33,-57,325f14,1
2023-02-20 12:03:29,3,1955191E,-56,325f14,1
2023-02-20 12:03:29,2,1955191E,-56,325f14,1
2023-02-20 12:03:29,1,1955191E,-56,325f14,1
2023-02-20 12:03:31,1,34664B33,-57,325f14,1
2023-02-20 12:03:31,3,34664B33,-57,325f14,1
2023-02-20 12:03:31,2,34664B33,-57,325f14,1
2000-01-01 00:21:32,4,1955191E,-107,,1
2000-01-01 00:21:43,4,1955191E,-91,,1
2000-01-01 00:21:48,4,1955191E,-105,,1
2000-01-01 00:21:53,4,1955191E,-81,,1
2000-01-01 00:21:58,4,1955191E,-105,,1
2000-01-01 00:22:03,4,1955191E,-108,,1
2000-01-01 00:22:14,4,1955191E,-108,,1
2000-01-01 00:22:19,4,1955191E,-94,,0
2000-01-01 00:22:29,4,1955191E,-105,,1
2000-01-01 00:22:34,4,1955191E,-92,,1
2023-02-20 12:03:37,1,34664B33,-57,325f14,1
2023-02-20 12:03:37,3,34664B33,-57,325f14,1
2023-02-20 12:03:37,2,34664B33,-57,325f14,1
2023-02-20 12:03:39,3,1955191E,-56,325f14,1
2023-02-20 12:03:39,2,1955191E,-56,325f14,1
2023-02-20 12:03:39,1,1955191E,-56,325f14,1
2023-02-20 12:03:42,1,34664B33,-57,325f14,1
2023-02-20 12:03:42,3,34664B33,-57,325f14,1
2023-02-20 12:03:42,2,34664B33,-57,325f14,1
2023-02-20 12:03:44,3,1955191E,-56,325f14,1
2023-02-20 12:03:44,2,1955191E,-56,325f14,1
2023-02-20 12:03:44,1,1955191E,-56,325f14,1
2023-02-20 12:03:47,1,34664B33,-57,325f14,1
2023-02-20 12:03:47,3,34664B33,-57,325f14,1
2023-02-20 12:03:47,2,34664B33,-57,325f14,1
2023-02-20 12:03:50,1,1955191E,-56,325f14,1
2023-02-20 12:03:50,3,1955191E,-56,325f14,1
2023-02-20 12:03:50,2,1955191E,-56,325f14,1
2023-02-20 12:03:52,3,34664B33,-56,325f14,1
2023-02-20 12:03:52,2,34664B33,-56,325f14,1
2023-02-20 12:03:52,1,34664B33,-56,325f14,1
2023-02-20 12:03:55,3,1955191E,-56,325f14,1
2023-02-20 12:03:55,2,1955191E,-56,325f14,1
2023-02-20 12:03:57,1,34664B33,-56,325f14,1
2023-02-20 12:03:57,2,34664B33,-56,325f14,1
2023-02-20 12:03:57,3,34664B33,-56,325f14,1
2023-02-20 12:04:00,2,00000000,-56,325f14,0
2023-02-20 12:04:00,3,00000000,-56,325f14,0
2023-02-20 12:04:00,1,00000000,-56,325f14,0
2023-02-20 12:04:03,2,34664B33,-57,325f14,1
2023-02-20 12:04:03,3,34664B33,-57,325f14,1
2023-02-20 12:04:03,1,34664B33,-57,325f14,1
2023-02-20 12:04:05,1,1955191E,-56,325f14,1
2023-02-20 12:04:05,2,1955191E,-56,325f14,1
2023-02-20 12:04:05,3,1955191E,-56,325f14,1
2023-02-20 12:04:08,3,34664B33,-57,325f14,1
2023-02-20 12:04:08,2,34664B33,-57,325f14,1
2023-02-20 12:04:08,1,34664B33,-57,325f14,1
2023-02-20 12:04:10,2,1955191E,-57,325f14,1
2023-02-20 12:04:10,3,1955191E,-57,325f14,1
2023-02-20 12:04:10,1,1955191E,-57,325f14,1
2023-02-20 12:04:13,1,34664B33,-59,325f14,1
2023-02-20 12:04:13,2,34664B33,-59,325f14,1
2023-02-20 12:04:13,3,34664B33,-59,325f14,1
2023-02-20 12:04:15,3,1955191E,-57,325f14,1
2023-02-20 12:04:15,2,1955191E,-57,325f14,1
2023-02-20 12:04:15,1,1955191E,-57,325f14,1
2023-02-20 12:04:21,1,1955191E,-57,325f14,1
2023-02-20 12:04:21,2,1955191E,-57,325f14,1
2023-02-20 12:04:21,3,1955191E,-57,325f14,1
2023-02-20 12:04:24,3,34664B33,-59,325f14,1
2023-02-20 12:04:24,1,34664B33,-59,325f14,1
2023-02-20 12:04:24,2,34664B33,-59,325f14,1
2023-02-20 12:04:26,3,1955191E,-57,325f14,1
2023-02-20 12:04:26,1,1955191E,-57,325f14,1
2023-02-20 12:04:26,2,1955191E,-57,325f14,1
2023-02-20 12:04:29,3,34664B33,-60,325f14,1
2023-02-20 12:04:29,1,34664B33,-60,325f14,1
2023-02-20 12:04:29,2,34664B33,-60,325f14,1
2023-02-20 12:04:34,1,34664B33,-57,325f14,1
2023-02-20 12:04:34,2,34664B33,-57,325f14,1
2023-02-20 12:04:34,3,34664B33,-57,325f14,1
2023-02-20 12:04:36,3,1955191E,-54,325f14,1
2023-02-20 12:04:36,1,1955191E,-54,325f14,1
2023-02-20 12:04:36,2,1955191E,-54,325f14,1
2023-02-20 12:04:39,1,34664B33,-59,325f14,1
2023-02-20 12:04:39,2,34664B33,-59,325f14,1
2023-02-20 12:04:39,3,34664B33,-59,325f14,1
2000-01-01 00:22:40,4,1955191E,-106,,1
2000-01-01 00:22:45,4,1955191E,-105,,1
2000-01-01 00:22:50,4,1955191E,-106,,1
2000-01-01 00:22:55,4,1955191E,-103,,1
2000-01-01 00:23:00,4,1955191E,-107,,1
2000-01-01 00:23:04,4,4C1E2A1E,-85,,1
2000-01-01 00:23:05,4,1955191E,-106,,1
2000-01-01 00:23:09,4,34664B33,-85,,1
2000-01-01 00:23:10,4,1955191E,-93,,1
2000-01-01 00:23:13,4,527FFFFF,-104,,0
2000-01-01 00:23:16,4,1955191E,-105,,1
2000-01-01 00:23:21,4,1955191E,-105,,1
2000-01-01 00:23:22,4,664C0000,-85,,0
2000-01-01 00:23:26,4,1955191E,-105,,1
2000-01-01 00:23:31,4,1955191E,-91,,1
2000-01-01 00:23:36,4,1955191E,-105,,1
2000-01-01 00:23:41,4,1955191E,-92,,1
2000-01-01 00:23:44,4,617FFFFF,-104,,0
2000-01-01 00:23:47,4,1955191E,-107,,1
2000-01-01 00:23:52,4,1955191E,-93,,1
2000-01-01 00:23:57,4,1955191E,-108,,1
2000-01-01 00:24:02,4,1955191E,-106,,1
2000-01-01 00:24:07,4,1955191E,-98,,1
2000-01-01 00:24:18,4,1955191E,-104,,1
2000-01-01 00:24:22,4,34664B33,-108,,0
2000-01-01 00:24:23,4,1955191E,-108,,0
2023-02-20 12:04:44,3,34664B33,-58,325f14,1
2023-02-20 12:04:44,1,34664B33,-58,325f14,1
2023-02-20 12:04:44,2,34664B33,-58,325f14,1
2023-02-20 12:04:46,2,1955191E,-56,325f14,1
2023-02-20 12:04:46,1,1955191E,-56,325f14,1
2023-02-20 12:04:46,3,1955191E,-56,325f14,1
2023-02-20 12:04:50,2,34664B33,-58,325f14,1
2023-02-20 12:04:50,3,34664B33,-58,325f14,1
2023-02-20 12:04:50,1,34664B33,-58,325f14,1
2023-02-20 12:04:52,2,1955191E,-55,325f14,1
2023-02-20 12:04:52,1,1955191E,-55,325f14,1
2023-02-20 12:04:52,3,1955191E,-55,325f14,1
2023-02-20 12:04:55,2,34664B33,-58,325f14,1
2023-02-20 12:04:55,1,34664B33,-58,325f14,1
2023-02-20 12:04:55,3,34664B33,-58,325f14,1
2023-02-20 12:04:57,3,1955191E,-55,325f14,1
2023-02-20 12:04:57,2,1955191E,-55,325f14,1
2023-02-20 12:04:57,1,1955191E,-55,325f14,1
2023-02-20 12:05:00,3,34664B33,-57,325f14,1
2023-02-20 12:05:00,2,34664B33,-57,325f14,1
2023-02-20 12:05:00,1,34664B33,-57,325f14,1
2023-02-20 12:05:02,2,1955191E,-57,325f14,1
2023-02-20 12:05:02,1,1955191E,-57,325f14,1
2023-02-20 12:05:02,3,1955191E,-57,325f14,1
2023-02-20 12:05:05,2,34664B33,-58,325f14,1
2023-02-20 12:05:05,1,34664B33,-58,325f14,1
2023-02-20 12:05:05,3,34664B33,-58,325f14,1
2023-02-20 12:05:11,3,34664B33,-58,325f14,1
2023-02-20 12:05:11,2,34664B33,-58,325f14,1
2023-02-20 12:05:12,1,1955191E,-56,325f14,1
2023-02-20 12:05:12,2,1955191E,-56,325f14,1
2023-02-20 12:05:12,3,1955191E,-56,325f14,1
2023-02-20 12:05:16,1,34664B33,-57,325f14,1
2023-02-20 12:05:16,3,34664B33,-57,325f14,1
2023-02-20 12:05:16,2,34664B33,-57,325f14,1
2023-02-20 12:05:17,2,1955191E,-56,325f14,1
2023-02-20 12:05:17,1,1955191E,-56,325f14,1
2023-02-20 12:05:17,3,1955191E,-56,325f14,1
2023-02-20 12:05:19,2,00000000,-56,325f14,0
2023-02-20 12:05:19,1,00000000,-56,325f14,0
2023-02-20 12:05:19,3,00000000,-56,325f14,0
2023-02-20 12:05:20,3,527FFFFF,-54,325f14,0
2023-02-20 12:05:20,1,527FFFFF,-54,325f14,0
2023-02-20 12:05:20,2,527FFFFF,-54,325f14,0
2023-02-20 12:05:21,1,34664B33,-57,325f14,1
2023-02-20 12:05:21,3,34664B33,-57,325f14,1
2023-02-20 12:05:21,2,34664B33,-57,325f14,1
2023-02-20 12:05:22,3,1955191E,-56,325f14,1
2023-02-20 12:05:22,1,1955191E,-56,325f14,1
2023-02-20 12:05:22,2,1955191E,-56,325f14,1
2023-02-20 12:05:26,1,34664B33,-57,325f14,1
2023-02-20 12:05:26,2,34664B33,-57,325f14,1
2023-02-20 12:05:26,3,34664B33,-57,325f14,1
2023-02-20 12:05:28,3,1955191E,-56,325f14,1
2023-02-20 12:05:28,1,1955191E,-56,325f14,1
2023-02-20 12:05:28,2,1955191E,-56,325f14,1
2023-02-20 12:05:29,1,664C0000,-54,325f14,0
2023-02-20 12:05:29,2,664C0000,-54,325f14,0
2023-02-20 12:05:29,3,664C0000,-54,325f14,0
2023-02-20 12:05:31,2,34664B33,-57,325f14,1
2023-02-20 12:05:31,3,34664B33,-57,325f14,1
2023-02-20 12:05:31,1,34664B33,-57,325f14,1
2023-02-20 12:05:33,3,1955191E,-56,325f14,1
2023-02-20 12:05:33,1,1955191E,-56,325f14,1
2023-02-20 12:05:33,2,1955191E,-56,325f14,1
2023-02-20 12:05:37,3,34664B33,-56,325f14,1
2023-02-20 12:05:37,1,34664B33,-56,325f14,1
2023-02-20 12:05:37,2,34664B33,-56,325f14,1
2023-02-20 12:05:42,3,34664B33,-57,325f14,1
2023-02-20 12:05:42,2,34664B33,-57,325f14,1
2023-02-20 12:05:42,1,34664B33,-57,325f14,1
2023-02-20 12:05:43,1,1955191E,-57,325f14,1
2023-02-20 12:05:43,3,1955191E,-57,325f14,1
2023-02-20 12:05:43,2,1955191E,-57,325f14,1
2023-02-20 12:05:48,2,1955191E,-56,325f14,1
2023-02-20 12:05:48,3,1955191E,-56,325f14,1
2023-02-20 12:05:48,1,1955191E,-56,325f14,1
2023-02-20 12:05:52,3,34664B33,-57,325f14,1
2023-02-20 12:05:52,1,34664B33,-57,325f14,1
2023-02-20 12:05:52,2,34664B33,-57,325f14,1
2023-02-20 12:05:58,3,34664B33,-58,325f14,1
2023-02-20 12:05:58,1,34664B33,-58,325f14,1
2023-02-20 12:05:58,2,34664B33,-58,325f14,1
2023-02-20 12:05:59,2,1955191E,-57,325f14,1
2023-02-20 12:05:59,3,1955191E,-57,325f14,1
2023-02-20 12:05:59,1,1955191E,-57,325f14,1
2023-02-20 12:06:03,1,34664B33,-58,325f14,1
2023-02-20 12:06:03,2,34664B33,-58,325f14,1
2023-02-20 12:06:03,3,34664B33,-58,325f14,1
2023-02-20 12:06:04,2,1955191E,-57,325f14,1
2023-02-20 12:06:04,3,1955191E,-57,325f14,1
2023-02-20 12:06:04,1,1955191E,-57,325f14,1
2023-02-20 12:06:08,3,34664B33,-59,325f14,1
2023-02-20 12:06:08,1,34664B33,-59,325f14,1
2023-02-20 12:06:08,2,34664B33,-59,325f14,1
2023-02-20 12:06:09,3,1955191E,-58,325f14,1
2023-02-20 12:06:09,1,1955191E,-58,325f14,1
2023-02-20 12:06:09,2,1955191E,-58,325f14,1
2023-02-20 12:06:13,3,34664B33,-58,325f14,1
2023-02-20 12:06:13,1,34664B33,-58,325f14,1
2023-02-20 12:06:13,2,34664B33,-58,325f14,1
2023-02-20 12:06:14,1,1955191E,-58,325f14,1
2023-02-20 12:06:14,2,1955191E,-58,325f14,1
2023-02-20 12:06:14,3,1955191E,-58,325f14,1
2023-02-20 12:06:18,1,34664B33,-59,325f14,1
2023-02-20 12:06:18,2,34664B33,-59,325f14,1
2023-02-20 12:06:18,3,34664B33,-59,325f14,1
2023-02-20 12:06:19,3,1955191E,-58,325f14,1
2023-02-20 12:06:19,1,1955191E,-58,325f14,1
2023-02-20 12:06:19,2,1955191E,-58,325f14,1
2023-02-20 12:06:24,3,1955191E,-60,325f14,1
2023-02-20 12:06:24,1,1955191E,-60,325f14,1
2023-02-20 12:06:24,2,1955191E,-60,325f14,1
2023-02-20 12:06:29,3,34664B33,-57,325f14,1
2023-02-20 12:06:29,1,34664B33,-57,325f14,1
2023-02-20 12:06:29,2,34664B33,-57,325f14,1
2023-02-20 12:06:29,1,1955191E,-62,325f14,1
2023-02-20 12:06:29,2,1955191E,-62,325f14,1
2023-02-20 12:06:29,3,1955191E,-62,325f14,1
2023-02-20 12:06:34,1,34664B33,-58,325f14,1
2023-02-20 12:06:34,3,34664B33,-58,325f14,1
2023-02-20 12:06:34,2,34664B33,-58,325f14,1
2023-02-20 12:06:39,2,34664B33,-57,325f14,1
2023-02-20 12:06:39,3,34664B33,-57,325f14,1
2023-02-20 12:06:39,1,34664B33,-57,325f14,1
2023-02-20 12:06:40,3,1955191E,-63,325f14,1
2023-02-20 12:06:40,1,1955191E,-63,325f14,1
2000-01-01 00:24:48,4,34664B33,-108,,1
2000-01-01 00:24:53,4,34664B33,-108,,1
2000-01-01 00:24:59,4,34664B33,-98,,1
2000-01-01 00:25:01,4,527FFFFF,-105,,0
2000-01-01 00:25:04,4,1955191E,-104,,1
2000-01-01 00:25:09,4,34664B33,-106,,1
2000-01-01 00:25:14,4,34664B33,-107,,0
2000-01-01 00:25:20,4,34664B33,-104,,1
2000-01-01 00:25:25,4,34664B33,-104,,1
2000-01-01 00:25:30,4,34664B33,-86,,1
2000-01-01 00:25:35,4,34664B33,-103,,1
2000-01-01 00:25:40,4,34664B33,-104,,1
2000-01-01 00:25:46,4,34664B33,-90,,1
2000-01-01 00:25:51,4,34664B33,-105,,1
2000-01-01 00:25:56,4,34664B33,-108,,1
2000-01-01 00:26:01,4,1955191E,-108,,1
2000-01-01 00:26:01,4,34664B33,-108,,1
2000-01-01 00:26:12,4,34664B33,-105,,1
2000-01-01 00:26:17,4,34664B33,-89,,1
2000-01-01 00:26:22,4,34664B33,-103,,1
2000-01-01 00:26:28,4,34664B33,-101,,1
2000-01-01 00:26:33,4,34664B33,-103,,1
2000-01-01 00:26:37,4,1955191E,-90,,1
2023-02-20 12:06:45,2,34664B33,-58,325f14,1
2023-02-20 12:06:45,3,34664B33,-58,325f14,1
2023-02-20 12:06:45,1,34664B33,-58,325f14,1
2023-02-20 12:06:45,2,1955191E,-64,325f14,1
2023-02-20 12:06:45,3,1955191E,-64,325f14,1
2023-02-20 12:06:45,1,1955191E,-64,325f14,1
2023-02-20 12:06:50,1,34664B33,-57,325f14,1
2023-02-20 12:06:50,3,34664B33,-57,325f14,1
2023-02-20 12:06:50,2,34664B33,-57,325f14,1
2023-02-20 12:06:50,3,1955191E,-63,325f14,1
2023-02-20 12:06:50,1,1955191E,-63,325f14,1
2023-02-20 12:06:50,2,1955191E,-63,325f14,1
2023-02-20 12:06:55,1,34664B33,-57,325f14,1
2023-02-20 12:06:55,2,34664B33,-57,325f14,1
2023-02-20 12:06:55,3,34664B33,-57,325f14,1
2023-02-20 12:06:55,2,1955191E,-65,325f14,1
2023-02-20 12:06:55,1,1955191E,-65,325f14,1
2023-02-20 12:06:55,3,1955191E,-65,325f14,1
2023-02-20 12:07:00,1,34664B33,-56,325f14,1
2023-02-20 12:07:00,3,34664B33,-56,325f14,1
2023-02-20 12:07:00,2,34664B33,-56,325f14,1
2023-02-20 12:07:00,1,1955191E,-65,325f14,1
2023-02-20 12:07:00,3,1955191E,-65,325f14,1
2023-02-20 12:07:00,2,1955191E,-65,325f14,1
2023-02-20 12:07:06,3,34664B33,-59,325f14,1
2023-02-20 12:07:06,1,34664B33,-59,325f14,1
2023-02-20 12:07:06,2,34664B33,-59,325f14,1
2023-02-20 12:07:06,2,1955191E,-63,325f14,1
2023-02-20 12:07:06,3,1955191E,-63,325f14,1
2023-02-20 12:07:06,1,1955191E,-63,325f14,1
2023-02-20 12:07:07,1,61000000,-62,325f14,0
2023-02-20 12:07:07,3,61000000,-62,325f14,0
2023-02-20 12:07:07,2,61000000,-62,325f14,0
2023-02-20 12:07:08,1,527FFFFF,-57,325f14,0
2023-02-20 12:07:08,2,527FFFFF,-57,325f14,0
2023-02-20 12:07:08,3,527FFFFF,-57,325f14,0
2023-02-20 12:07:11,1,34664B33,-61,325f14,1
2023-02-20 12:07:11,2,34664B33,-61,325f14,1
2023-02-20 12:07:11,3,34664B33,-61,325f14,1
2023-02-20 12:07:16,1,1955191E,-62,325f14,1
2023-02-20 12:07:16,2,1955191E,-62,325f14,1
2023-02-20 12:07:16,3,1955191E,-62,325f14,1
2023-02-20 12:07:16,2,34664B33,-58,325f14,1
2023-02-20 12:07:16,1,34664B33,-58,325f14,1
2023-02-20 12:07:16,3,34664B33,-58,325f14,1
2023-02-20 12:07:21,3,1955191E,-64,325f14,1
2023-02-20 12:07:21,1,1955191E,-64,325f14,1
2023-02-20 12:07:21,2,1955191E,-64,325f14,1
2023-02-20 12:07:21,2,34664B33,-59,325f14,1
2023-02-20 12:07:21,1,34664B33,-59,325f14,1
2023-02-20 12:07:21,3,34664B33,-59,325f14,1
2023-02-20 12:07:26,2,1955191E,-63,325f14,1
2023-02-20 12:07:26,1,1955191E,-63,325f14,1
2023-02-20 12:07:26,3,1955191E,-63,325f14,1
2023-02-20 12:07:26,1,34664B33,-59,325f14,1
2023-02-20 12:07:26,3,34664B33,-59,325f14,1
2023-02-20 12:07:26,2,34664B33,-59,325f14,1
2023-02-20 12:07:31,3,1955191E,-60,325f14,1
2023-02-20 12:07:31,1,1955191E,-60,325f14,1
2023-02-20 12:07:31,2,1955191E,-60,325f14,1
2023-02-20 12:07:32,3,34664B33,-56,325f14,1
2023-02-20 12:07:32,1,34664B33,-56,325f14,1
2023-02-20 12:07:32,2,34664B33,-56,325f14,1
2023-02-20 12:07:37,1,1955191E,-60,325f14,1
2023-02-20 12:07:37,3,1955191E,-60,325f14,1
2023-02-20 12:07:37,2,1955191E,-60,325f14,1
2023-02-20 12:07:37,3,34664B33,-55,325f14,1
2023-02-20 12:07:37,1,34664B33,-55,325f14,1
2023-02-20 12:07:37,2,34664B33,-55,325f14,1
2023-02-20 12:07:42,1,1955191E,-63,325f14,1
2023-02-20 12:07:42,3,1955191E,-63,325f14,1
2023-02-20 12:07:42,2,1955191E,-63,325f14,1
2023-02-20 12:07:42,1,34664B33,-58,325f14,1
2023-02-20 12:07:42,2,34664B33,-58,325f14,1
2023-02-20 12:07:42,3,34664B33,-58,325f14,1
2023-02-20 12:07:47,1,1955191E,-61,325f14,1
2023-02-20 12:07:47,2,1955191E,-61,325f14,1
2023-02-20 12:07:47,3,1955191E,-61,325f14,1
2023-02-20 12:07:47,2,34664B33,-56,325f14,1
2023-02-20 12:07:47,1,34664B33,-56,325f14,1
2023-02-20 12:07:47,3,34664B33,-56,325f14,1
2023-02-20 12:07:52,1,1955191E,-61,325f14,1
2023-02-20 12:07:52,2,1955191E,-61,325f14,1
2023-02-20 12:07:52,3,1955191E,-61,325f14,1
2023-02-20 12:07:57,1,1955191E,-60,325f14,1
2023-02-20 12:07:57,2,1955191E,-60,325f14,1
2023-02-20 12:07:57,3,1955191E,-60,325f14,1
2023-02-20 12:07:58,3,34664B33,-57,325f14,1
2023-02-20 12:07:58,2,34664B33,-57,325f14,1
2023-02-20 12:07:58,1,34664B33,-57,325f14,1
2023-02-20 12:08:02,3,1955191E,-66,325f14,1
2023-02-20 12:08:02,1,1955191E,-66,325f14,1
2023-02-20 12:08:02,2,1955191E,-66,325f14,1
2023-02-20 12:08:03,1,34664B33,-64,325f14,1
2023-02-20 12:08:03,3,34664B33,-64,325f14,1
2023-02-20 12:08:03,2,34664B33,-64,325f14,1
2023-02-20 12:08:08,2,1955191E,-67,325f14,1
2023-02-20 12:08:08,1,1955191E,-67,325f14,1
2023-02-20 12:08:08,3,1955191E,-67,325f14,1
2023-02-20 12:08:08,3,34664B33,-63,325f14,1
2023-02-20 12:08:08,2,34664B33,-63,325f14,1
2023-02-20 12:08:08,1,34664B33,-63,325f14,1
2023-02-20 12:08:13,3,1955191E,-66,325f14,1
2023-02-20 12:08:13,2,1955191E,-66,325f14,1
2023-02-20 12:08:13,1,1955191E,-66,325f14,1
2023-02-20 12:08:18,3,1955191E,-66,325f14,1
2023-02-20 12:08:18,2,1955191E,-66,325f14,1
2023-02-20 12:08:18,1,1955191E,-66,325f14,1
2023-02-20 12:08:19,1,34664B33,-61,325f14,1
2023-02-20 12:08:19,3,34664B33,-61,325f14,1
2023-02-20 12:08:19,2,34664B33,-61,325f14,1
2023-02-20 12:08:23,1,1955191E,-70,325f14,1
2023-02-20 12:08:23,2,1955191E,-70,325f14,1
2023-02-20 12:08:23,3,1955191E,-70,325f14,1
2023-02-20 12:08:24,3,34664B33,-60,325f14,1
2023-02-20 12:08:24,1,34664B33,-60,325f14,1
2023-02-20 12:08:24,2,34664B33,-60,325f14,1
2023-02-20 12:08:28,1,1955191E,-69,325f14,1
2023-02-20 12:08:28,3,1955191E,-69,325f14,1
2023-02-20 12:08:28,2,1955191E,-69,325f14,1
2023-02-20 12:08:29,1,34664B33,-64,325f14,1
2023-02-20 12:08:29,3,34664B33,-64,325f14,1
2023-02-20 12:08:29,2,34664B33,-64,325f14,1
2023-02-20 12:08:33,1,1955191E,-71,325f14,1
2023-02-20 12:08:33,3,1955191E,-71,325f14,1
2023-02-20 12:08:33,2,1955191E,-71,325f14,1
2023-02-20 12:08:34,1,34664B33,-58,325f14,1
2023-02-20 12:08:34,3,34664B33,-58,325f14,1
2023-02-20 12:08:34,2,34664B33,-58,325f14,1
2023-02-20 12:08:40,3,34664B33,-59,325f14,1
2023-02-20 12:08:40,2,34664B33,-59,325f14,1
2023-02-20 12:08:40,1,34664B33,-59,325f14,1
2023-02-20 12:08:41,1,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:41,3,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:41,2,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:44,2,1955191E,-57,325f14,1
2023-02-20 12:08:44,1,1955191E,-57,325f14,1
2023-02-20 12:08:44,3,1955191E,-57,325f14,1
2000-01-01 00:26:48,4,34664B33,-106,,1
2000-01-01 00:26:50,4,7FFFFFFF,-88,,0
2000-01-01 00:26:54,4,34664B33,-107,,1
2000-01-01 00:27:13,4,1955191E,-106,,1
2000-01-01 00:27:18,4,1955191E,-107,,1
2000-01-01 00:27:24,4,1955191E,-89,,1
2000-01-01 00:27:29,4,1955191E,-103,,1
2000-01-01 00:27:34,4,1955191E,-106,,1
2023-02-20 12:08:49,3,1955191E,-58,325f14,1
2023-02-20 12:08:49,2,1955191E,-58,325f14,1
2023-02-20 12:08:49,1,1955191E,-58,325f14,1
2023-02-20 12:08:50,1,34664B33,-58,325f14,1
2023-02-20 12:08:50,3,34664B33,-58,325f14,1
2023-02-20 12:08:50,2,34664B33,-58,325f14,1
2023-02-20 12:08:54,2,1955191E,-67,325f14,1
2023-02-20 12:08:54,1,1955191E,-67,325f14,1
2023-02-20 12:08:54,3,1955191E,-67,325f14,1
2023-02-20 12:08:55,3,34664B33,-57,325f14,1
2023-02-20 12:08:55,2,34664B33,-57,325f14,1
2023-02-20 12:08:55,1,34664B33,-57,325f14,1
2023-02-20 12:08:57,3,7FFFFFFF,-54,325f14,0
2023-02-20 12:08:57,2,7FFFFFFF,-54,325f14,0
2023-02-20 12:08:57,1,7FFFFFFF,-54,325f14,0
2023-02-20 12:09:01,3,34664B33,-57,325f14,1
2023-02-20 12:09:01,2,34664B33,-57,325f14,1
2023-02-20 12:09:01,1,34664B33,-57,325f14,1
2023-02-20 12:09:04,1,1955191E,-60,325f14,1
2023-02-20 12:09:04,3,1955191E,-60,325f14,1
2023-02-20 12:09:04,2,1955191E,-60,325f14,1
2023-02-20 12:09:10,2,1955191E,-57,325f14,1
2023-02-20 12:09:10,1,1955191E,-57,325f14,1
2023-02-20 12:09:10,3,1955191E,-57,325f14,1
2023-02-20 12:09:11,2,34664B33,-60,325f14,1
2023-02-20 12:09:11,1,34664B33,-60,325f14,1
2023-02-20 12:09:11,3,34664B33,-60,325f14,1
